:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: FINE KNOB
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
2.034,179,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.034,180,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
2.051,181,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
2.051,182,1.89,-1.11,0.00,2.37,-0.09,0.00,2.44,2.37,1,1,1,1,1,1,1
2.067,183,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.32,1,1,1,1,1,1,1
2.068,184,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.084,185,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.117,186,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
2.117,187,1.89,-1.11,0.00,2.37,-0.09,0.00,2.49,2.40,1,1,1,1,1,1,1
2.135,188,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
2.151,189,1.89,-1.11,0.00,2.37,-0.09,0.00,2.43,2.31,1,1,1,1,1,1,1
2.151,190,1.89,-1.11,0.00,2.37,-0.09,0.00,2.44,2.38,1,1,1,1,1,1,1
2.168,191,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
2.184,192,1.89,-1.11,0.00,2.37,-0.09,0.00,2.40,2.33,1,1,1,1,1,1,1
2.184,193,1.89,-1.11,0.00,2.37,-0.09,0.00,2.46,2.36,1,1,1,1,1,1,1
2.217,194,1.89,-1.11,0.00,2.37,-0.09,0.00,2.49,2.38,1,1,1,1,1,1,1
2.251,195,1.89,-1.11,0.00,2.37,-0.09,0.00,2.47,2.38,1,1,1,1,1,1,1
2.268,196,1.89,-1.11,0.00,2.37,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
