:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: GRIP
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
1.382,123,1.89,-1.11,89.82,-1.67,0.26,-0.35,2.47,2.35,1,1,1,1,1,1,1
1.382,124,1.89,-1.11,89.91,-1.67,0.26,-0.35,2.47,2.35,1,1,1,1,1,1,1
1.383,125,1.89,-1.11,90.00,-1.67,0.26,-0.35,2.47,2.33,1,1,1,1,1,1,1
1.399,126,1.89,-1.11,90.09,-1.67,0.26,-0.35,2.47,2.28,1,1,1,1,1,1,1
1.399,127,1.89,-1.11,90.26,-1.67,0.26,-0.35,2.46,2.39,1,1,1,1,1,1,1
1.416,128,1.89,-1.11,90.35,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
1.416,129,1.89,-1.11,90.44,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
1.433,130,1.89,-1.11,90.70,-1.76,0.26,-0.35,2.49,2.35,1,1,1,1,1,1,1
1.449,131,1.89,-1.11,90.79,-1.76,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
1.449,132,1.89,-1.11,90.79,-1.67,0.26,-0.35,2.48,2.30,1,1,1,1,1,1,1
1.466,133,1.89,-1.11,90.79,-1.67,0.26,-0.35,2.49,2.34,1,1,1,1,1,1,1
1.466,134,1.89,-1.11,90.79,-1.76,0.26,-0.35,2.49,2.34,1,1,1,1,1,1,1
1.499,135,1.89,-1.11,90.79,-1.76,0.26,-0.35,2.50,2.38,1,1,1,1,1,1,1
1.516,136,1.89,-1.11,90.88,-1.67,0.26,-0.35,2.49,2.33,1,1,1,1,1,1,1
1.516,137,1.89,-1.11,90.88,-1.67,0.26,-0.35,2.48,2.36,1,1,1,1,1,1,1
1.533,138,1.89,-1.11,90.97,-1.67,0.26,-0.35,2.52,2.33,1,1,1,1,1,1,1
1.533,139,1.89,-1.11,91.05,-1.67,0.26,-0.35,2.50,2.38,1,1,1,1,1,1,1
1.549,140,1.89,-1.11,91.14,-1.67,0.26,-0.35,2.46,2.35,1,1,1,1,1,1,1
1.549,141,1.89,-1.11,91.23,-1.67,0.26,-0.35,2.45,2.37,1,1,1,1,1,1,1
1.566,142,1.90,-1.11,91.23,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
1.599,143,1.90,-1.11,91.32,-1.67,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
1.616,144,1.90,-1.11,91.32,-1.67,0.26,-0.35,2.49,2.37,1,1,1,1,1,1,1
1.649,145,1.90,-1.11,91.32,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
1.649,146,1.91,-1.11,91.32,-1.67,0.26,-0.35,2.50,2.37,1,1,1,1,1,1,1
1.649,147,1.92,-1.10,91.32,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
1.649,148,1.92,-1.10,91.23,-1.67,0.26,-0.35,2.45,2.36,1,1,1,1,1,1,1
1.666,149,1.93,-1.10,91.23,-1.67,0.26,-0.35,2.43,2.28,1,1,1,1,1,1,1
1.666,150,1.94,-1.09,91.14,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
1.666,151,1.95,-1.09,91.05,-1.67,0.26,-0.35,2.45,2.37,1,1,1,1,1,1,1
1.666,152,1.95,-1.08,90.97,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
1.682,153,1.96,-1.07,90.88,-1.67,0.26,-0.35,2.48,2.36,1,1,1,1,1,1,1
1.699,154,1.98,-1.06,90.79,-1.67,0.26,-0.35,2.49,2.36,1,1,1,1,1,1,1
1.716,155,2.00,-1.04,90.53,-1.67,0.26,-0.35,2.47,2.29,1,1,1,1,1,1,1
1.732,156,2.02,-1.03,90.35,-1.67,0.26,-0.35,2.48,2.34,1,1,1,1,1,1,1
1.733,157,2.04,-1.01,90.09,-1.67,0.26,-0.35,2.49,2.36,1,1,1,1,1,1,1
1.749,158,2.07,-0.96,89.82,-1.67,0.26,-0.35,2.50,2.37,1,1,1,1,1,1,1
1.766,159,2.11,-0.92,89.74,-1.67,0.26,-0.35,2.45,2.37,1,1,1,1,1,1,1
1.766,160,2.15,-0.89,89.65,-1.67,0.26,-0.35,2.50,2.38,1,1,1,1,1,1,1
1.783,161,2.20,-0.85,89.65,-1.67,0.26,-0.35,2.47,2.36,1,1,1,1,1,1,1
1.783,162,2.20,-0.80,89.65,-1.67,0.26,-0.35,2.51,2.31,1,1,1,1,1,1,1
1.799,163,2.25,-0.76,89.74,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
1.799,164,2.30,-0.70,89.82,-1.67,0.26,-0.35,2.45,2.36,1,1,1,1,1,1,1
1.816,165,2.36,-0.65,89.91,-1.67,0.26,-0.35,2.49,2.39,1,1,1,1,1,1,1
1.832,166,2.42,-0.59,90.00,-1.67,0.26,-0.35,2.50,2.38,1,1,1,1,1,1,1
1.849,167,2.50,-0.52,90.18,-1.67,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
1.883,168,2.57,-0.45,90.26,-1.67,0.26,-0.35,2.52,2.33,1,1,1,1,1,1,1
1.883,169,2.66,-0.38,90.35,-1.67,0.26,-0.35,2.50,2.37,1,1,1,1,1,1,1
1.899,170,2.74,-0.30,90.44,-1.67,0.26,-0.35,2.49,2.37,1,1,1,1,1,1,1
1.899,171,2.74,-0.22,90.53,-1.67,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
1.899,172,2.83,-0.13,90.62,-1.67,0.26,-0.35,2.50,2.37,1,1,1,1,1,1,1
1.916,173,2.83,-0.05,90.70,-1.67,0.26,-0.35,2.47,2.35,1,1,1,1,1,1,1
1.916,174,2.83,0.04,90.70,-1.67,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
1.932,175,2.83,0.12,90.79,-1.67,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
1.933,176,2.83,0.21,90.79,-1.67,0.26,-0.35,2.48,2.35,1,1,1,1,1,1,1
1.966,177,2.83,0.29,90.88,-1.67,0.26,-0.35,2.49,2.34,1,1,1,1,1,1,1
1.999,178,2.93,0.38,90.88,-1.67,0.26,-0.35,2.49,2.37,1,1,1,1,1,1,1
2.016,179,3.06,0.46,90.88,-1.67,0.26,-0.35,2.41,2.33,1,1,1,1,1,1,1
2.016,180,3.20,0.55,90.88,-1.67,0.26,-0.35,2.50,2.37,1,1,1,1,1,1,1
2.032,181,3.34,0.63,90.88,-1.67,0.26,-0.35,2.48,2.38,1,1,1,1,1,1,1
2.032,182,3.49,0.72,90.88,-1.67,0.26,-0.35,2.45,2.37,1,1,1,1,1,1,1
2.032,183,3.64,0.80,90.88,-1.67,0.26,-0.35,2.45,2.37,1,1,1,1,1,1,1
2.032,184,3.79,0.88,90.88,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
2.032,185,3.94,0.96,90.79,-1.67,0.26,-0.35,2.37,2.31,1,1,1,1,1,1,1
2.032,186,4.09,1.04,90.70,-1.67,0.26,-0.35,2.46,2.34,1,1,1,1,1,1,1
2.066,187,4.09,1.12,90.62,-1.67,0.26,-0.35,2.50,2.35,1,1,1,1,1,1,1
2.082,188,4.24,1.19,90.53,-1.67,0.26,-0.35,2.51,2.39,1,1,1,1,1,1,1
2.083,189,4.41,1.26,90.44,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
2.099,190,4.59,1.33,90.44,-1.67,0.26,-0.35,2.49,2.37,1,1,1,1,1,1,1
2.116,191,4.76,1.39,90.44,-1.67,0.26,-0.35,2.37,2.33,1,1,1,1,1,1,1
2.116,192,4.94,1.45,90.44,-1.67,0.26,-0.35,2.51,2.31,1,1,1,1,1,1,1
2.132,193,5.11,1.51,90.53,-1.67,0.26,-0.35,2.44,2.36,1,1,1,1,1,1,1
2.132,194,5.28,1.63,90.53,-1.67,0.26,-0.35,2.45,2.37,1,1,1,1,1,1,1
2.149,195,5.45,1.68,90.53,-1.67,0.26,-0.35,2.50,2.37,1,1,1,1,1,1,1
2.165,196,5.45,1.74,90.53,-1.67,0.26,-0.35,2.49,2.37,1,1,1,1,1,1,1
2.166,197,5.59,1.80,90.53,-1.67,0.26,-0.35,2.49,2.38,1,1,1,1,1,1,1
2.182,198,5.73,1.86,90.53,-1.67,0.26,-0.35,2.48,2.30,1,1,1,1,1,1,1
2.199,199,5.87,1.92,90.53,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
2.199,200,6.00,1.98,90.53,-1.67,0.26,-0.35,2.47,2.35,1,1,1,1,1,1,1
2.216,201,6.14,2.05,90.44,-1.67,0.26,-0.35,2.46,2.34,1,1,1,1,1,1,1
2.232,202,6.27,2.12,90.44,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
2.249,203,6.40,2.17,90.44,-1.67,0.26,-0.35,2.48,2.38,1,1,1,1,1,1,1
2.249,204,6.53,2.22,90.44,-1.67,0.26,-0.35,2.47,2.30,1,1,1,1,1,1,1
2.266,205,6.64,2.27,90.44,-1.67,0.26,-0.35,2.48,2.40,1,1,1,1,1,1,1
2.282,206,6.64,2.32,90.35,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
2.283,207,6.74,2.36,90.26,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
